,DD,HD,Variant,Position,Binding_Energy
1122,0.75,0.0,1,35,-208.72
1123,0.75,0.0,1,36,-306.88
1124,0.75,0.0,1,37,-449.34
1125,0.75,0.0,1,38,-401.97
1126,0.75,0.0,1,39,-236.25
1127,0.75,0.0,1,40,2.72
1128,0.75,0.0,1,41,-199.5
1129,0.75,0.0,1,42,-198.21
1130,0.75,0.0,1,43,-272.66
1131,0.75,0.0,1,44,-209.32
1132,0.75,0.0,2,1,-392.75
1133,0.75,0.0,2,2,-386.8
1134,0.75,0.0,2,3,-215.61
1135,0.75,0.0,2,4,-140.06
1136,0.75,0.0,2,5,-290.58
1137,0.75,0.0,2,6,-93.04
1138,0.75,0.0,2,7,-244.03
1139,0.75,0.0,2,8,-169.57
1140,0.75,0.0,2,9,-171.26
1141,0.75,0.0,2,10,-268.21
1142,0.75,0.0,2,11,-325.73
1143,0.75,0.0,2,12,-186.08
1144,0.75,0.0,2,13,-139.51
1145,0.75,0.0,2,14,-362.86
1146,0.75,0.0,2,15,-187.96
1147,0.75,0.0,2,16,-173.49
1148,0.75,0.0,2,17,-326.91
1149,0.75,0.0,2,18,-390.22
1150,0.75,0.0,2,19,-83.88
1151,0.75,0.0,2,20,-242.53
1152,0.75,0.0,2,21,-424.49
1153,0.75,0.0,2,22,-176.68
1154,0.75,0.0,2,23,-177.76
1155,0.75,0.0,2,24,-223.41
1156,0.75,0.0,2,25,-218.12
1157,0.75,0.0,2,26,-286.12
1158,0.75,0.0,2,27,-162.1
1159,0.75,0.0,2,28,-103.11
1160,0.75,0.0,2,29,-280.45
1161,0.75,0.0,2,30,-202.54
1162,0.75,0.0,2,31,-324.31
1163,0.75,0.0,2,32,-212.0
1164,0.75,0.0,2,33,-275.33
1165,0.75,0.0,2,34,-19.34
1166,0.75,0.0,2,35,-246.6
1167,0.75,0.0,2,36,-168.22
1168,0.75,0.0,2,37,-143.81
1169,0.75,0.0,2,38,-272.67
1170,0.75,0.0,2,39,-126.07
1171,0.75,0.0,2,40,-246.78
1172,0.75,0.0,3,1,-203.67
1173,0.75,0.0,3,2,-192.99
1174,0.75,0.0,3,3,-133.35
1175,0.75,0.0,3,4,-275.81
1176,0.75,0.0,3,5,-147.86
1177,0.75,0.0,3,6,-144.01
1178,0.75,0.0,3,7,-297.83
1179,0.75,0.0,3,8,-321.07
1180,0.75,0.0,3,9,-98.78
1181,0.75,0.0,3,10,-359.93
1182,0.75,0.0,3,11,-241.59
1183,0.75,0.0,3,12,-302.67
1184,0.75,0.0,3,13,-256.13
1185,0.75,0.0,3,14,-147.35
1186,0.75,0.0,3,15,-153.37
1187,0.75,0.0,3,16,-298.6
1188,0.75,0.0,3,17,-264.82
1189,0.75,0.0,3,18,-126.93
1190,0.75,0.0,3,19,-216.05
1191,0.75,0.0,3,20,-258.22
1192,0.75,0.0,3,21,-337.67
1193,0.75,0.0,3,22,-288.3
1194,0.75,0.0,3,23,-233.41
1195,0.75,0.0,3,24,-452.83
1196,0.75,0.0,3,25,-147.87
1197,0.75,0.0,3,26,-207.7
1198,0.75,0.0,3,27,-209.07
1199,0.75,0.0,3,28,-312.27
1200,0.75,0.0,3,29,-405.89
1201,0.75,0.0,3,30,-417.16
1202,0.75,0.0,3,31,-172.13
1203,0.75,0.0,3,32,-277.35
1204,0.75,0.0,3,33,-316.73
1205,0.75,0.0,3,34,-221.56
1206,0.75,0.0,3,35,-211.18
1207,0.75,0.0,3,36,-137.67
1208,0.75,0.0,3,37,-83.55
1209,0.75,0.0,3,38,-67.48
1210,0.75,0.0,3,39,-368.49
1211,0.75,0.0,3,40,-255.06
1212,0.75,0.0,3,41,-296.07
1213,0.75,0.0,3,42,-152.32
1214,0.75,0.0,3,43,-201.33
1215,0.75,0.0,3,44,-378.02
1216,0.75,0.0,3,45,-132.24
1217,0.75,0.0,4,1,-311.22
1218,0.75,0.0,4,2,-132.68
1219,0.75,0.0,4,3,-236.38
1220,0.75,0.0,4,4,-272.06
1221,0.75,0.0,4,5,-270.56
1222,0.75,0.0,4,6,-247.13
1223,0.75,0.0,4,7,-213.89
1224,0.75,0.0,4,8,-338.7
1225,0.75,0.0,4,9,-280.9
1226,0.75,0.0,4,10,-205.41
1227,0.75,0.0,4,11,-417.81
1228,0.75,0.0,4,12,-295.17
1229,0.75,0.0,4,13,-291.63
1230,0.75,0.0,4,14,-239.57
1231,0.75,0.0,4,15,-164.23
1232,0.75,0.0,4,16,-378.82
1233,0.75,0.0,4,17,-268.66
1234,0.75,0.0,4,18,-83.77
1235,0.75,0.0,4,19,-271.43
1236,0.75,0.0,4,20,-206.25
1237,0.75,0.0,4,21,-139.17
1238,0.75,0.0,4,22,-256.72
1239,0.75,0.0,4,23,-336.5
1240,0.75,0.0,4,24,-207.16
1241,0.75,0.0,4,25,-289.46
1242,0.75,0.0,4,26,-187.13
1243,0.75,0.0,4,27,-110.25
1244,0.75,0.0,4,28,-143.36
1245,0.75,0.0,4,29,-170.23
1246,0.75,0.0,4,30,-196.75
1247,0.75,0.0,4,31,-166.46
1248,0.75,0.0,4,32,-206.74
1249,0.75,0.0,4,33,-275.82
1250,0.75,0.0,4,34,-266.01
1251,0.75,0.0,4,35,-69.07
1252,0.75,0.0,5,1,-207.7
1253,0.75,0.0,5,2,-344.55
1254,0.75,0.0,5,3,-328.47
1255,0.75,0.0,5,4,-321.93
1256,0.75,0.0,5,5,-282.27
1257,0.75,0.0,5,6,-318.64
1258,0.75,0.0,5,7,-211.69
1259,0.75,0.0,5,8,-282.43
1260,0.75,0.0,5,9,-221.68
1261,0.75,0.0,5,10,-250.67
1262,0.75,0.0,5,11,-227.03
1263,0.75,0.0,5,12,-176.6
1264,0.75,0.0,5,13,-239.98
1265,0.75,0.0,5,14,-167.42
1266,0.75,0.0,5,15,-187.22
1267,0.75,0.0,5,16,-229.39
1268,0.75,0.0,5,17,-260.7
1269,0.75,0.0,5,18,-265.35
1270,0.75,0.0,5,19,21.47
1271,0.75,0.0,5,20,-49.96
1272,0.75,0.0,5,21,-189.03
1273,0.75,0.0,5,22,-155.98
1274,0.75,0.0,5,23,-215.92
1275,0.75,0.0,5,24,-280.6
1276,0.75,0.0,5,25,-167.59
1277,0.75,0.0,5,26,-215.85
1278,0.75,0.0,5,27,-222.12
1279,0.75,0.0,5,28,-168.53
1280,0.75,0.0,5,29,-268.53
1281,0.75,0.0,5,30,-114.08
1282,0.75,0.0,5,31,-308.83
1283,0.75,0.0,5,32,-152.35
1284,0.75,0.0,5,33,-219.51
1285,0.75,0.0,5,34,-190.47
1286,0.75,0.0,5,35,-230.8
1287,0.75,0.0,5,36,-249.55
1288,0.75,0.0,5,37,51.14
1289,0.75,0.0,5,38,-119.17
1290,0.75,0.0,5,39,-173.4
1291,0.75,0.0,5,40,-4.16
1292,0.75,0.0,5,41,-160.45
1293,0.75,0.0,5,42,-202.01
1294,0.75,0.0,5,43,-134.8
1295,0.875,0.0,1,1,-284.59
1296,0.875,0.0,1,2,-324.31
1297,0.875,0.0,1,3,-412.06
1298,0.875,0.0,1,4,-268.29
1299,0.875,0.0,1,5,-339.58
1300,0.875,0.0,1,6,-330.46
1301,0.875,0.0,1,7,-99.76
1302,0.875,0.0,1,8,-363.45
1303,0.875,0.0,1,9,-299.6
1304,0.875,0.0,1,10,-206.29
1305,0.875,0.0,1,11,-129.2
1306,0.875,0.0,1,12,-225.64
1307,0.875,0.0,1,13,-216.64
1308,0.875,0.0,1,14,-111.47
1309,0.875,0.0,1,15,-335.68
1310,0.875,0.0,1,16,-462.15
1311,0.875,0.0,1,17,-309.64
1312,0.875,0.0,1,18,-341.2
1313,0.875,0.0,1,19,-380.42
1314,0.875,0.0,1,20,-222.3
1315,0.875,0.0,1,21,-332.32
1316,0.875,0.0,1,22,-222.82
1317,0.875,0.0,1,23,-334.34
1318,0.875,0.0,1,24,-355.77
1319,0.875,0.0,1,25,-285.72
1320,0.875,0.0,1,26,-243.59
1321,0.875,0.0,1,27,-343.2
1322,0.875,0.0,1,28,-166.99
1323,0.875,0.0,1,29,-296.75
1324,0.875,0.0,1,30,-289.94
1325,0.875,0.0,1,31,-38.6
1326,0.875,0.0,1,32,-300.54
1327,0.875,0.0,1,33,-122.56
1328,0.875,0.0,1,34,-76.46
1329,0.875,0.0,1,35,-256.56
1330,0.875,0.0,1,36,-146.11
1331,0.875,0.0,1,37,-258.44
1332,0.875,0.0,1,38,-284.5
1333,0.875,0.0,1,39,-326.95
1334,0.875,0.0,1,40,-79.23
1335,0.875,0.0,1,41,-362.24
1336,0.875,0.0,1,42,-183.5
1337,0.875,0.0,1,43,-176.4
1338,0.875,0.0,1,44,-118.9
1339,0.875,0.0,2,1,-325.53
1340,0.875,0.0,2,2,-90.67
1341,0.875,0.0,2,3,-285.8
1342,0.875,0.0,2,4,-372.33
1343,0.875,0.0,2,5,-290.61
1344,0.875,0.0,2,6,-138.51
1345,0.875,0.0,2,7,-301.14
1346,0.875,0.0,2,8,-273.04
1347,0.875,0.0,2,9,-244.91
1348,0.875,0.0,2,10,-226.82
1349,0.875,0.0,2,11,-94.18
1350,0.875,0.0,2,12,-190.96
1351,0.875,0.0,2,13,-305.25
1352,0.875,0.0,2,14,-208.12
1353,0.875,0.0,2,15,-439.16
1354,0.875,0.0,2,16,-311.93
1355,0.875,0.0,2,17,-312.94
1356,0.875,0.0,2,18,-264.89
1357,0.875,0.0,2,19,-178.62
1358,0.875,0.0,2,20,-235.17
1359,0.875,0.0,2,21,-186.19
1360,0.875,0.0,2,22,-299.42
1361,0.875,0.0,2,23,-278.04
1362,0.875,0.0,2,24,-291.99
1363,0.875,0.0,2,25,-146.37
1364,0.875,0.0,2,26,-298.7
1365,0.875,0.0,2,27,-327.41
1366,0.875,0.0,2,28,-101.59
1367,0.875,0.0,2,29,-240.32
1368,0.875,0.0,2,30,-311.0
1369,0.875,0.0,2,31,-343.59
1370,0.875,0.0,2,32,-171.24
1371,0.875,0.0,2,33,-203.77
1372,0.875,0.0,2,34,-232.76
1373,0.875,0.0,2,35,-100.75
1374,0.875,0.0,2,36,-71.61
1375,0.875,0.0,2,37,-113.28
1376,0.875,0.0,2,38,-194.85
1377,0.875,0.0,2,39,-137.84
1378,0.875,0.0,2,40,-191.1
1379,0.875,0.0,2,41,-309.63
1380,0.875,0.0,3,1,-174.85
1381,0.875,0.0,3,2,-321.84
1382,0.875,0.0,3,3,-211.41
1383,0.875,0.0,3,4,-274.0
1384,0.875,0.0,3,5,-299.99
1385,0.875,0.0,3,6,-164.51
1386,0.875,0.0,3,7,-498.29
1387,0.875,0.0,3,8,-95.41
1388,0.875,0.0,3,9,-214.72
1389,0.875,0.0,3,10,-265.55
1390,0.875,0.0,3,11,-129.02
1391,0.875,0.0,3,12,-334.95
1392,0.875,0.0,3,13,-195.83
1393,0.875,0.0,3,14,-192.82
1394,0.875,0.0,3,15,-249.13
1395,0.875,0.0,3,16,-183.92
1396,0.875,0.0,3,17,-225.57
1397,0.875,0.0,3,18,-335.9
1398,0.875,0.0,3,19,-195.29
1399,0.875,0.0,3,20,-395.74
1400,0.875,0.0,3,21,-187.54
1401,0.875,0.0,3,22,-128.87
1402,0.875,0.0,3,23,-357.61
1403,0.875,0.0,3,24,-321.16
1404,0.875,0.0,3,25,-295.99
1405,0.875,0.0,3,26,-320.9
1406,0.875,0.0,3,27,-198.24
1407,0.875,0.0,3,28,-195.23
1408,0.875,0.0,3,29,-197.63
1409,0.875,0.0,3,30,-341.57
1410,0.875,0.0,3,31,-141.49
1411,0.875,0.0,3,32,-43.99
1412,0.875,0.0,3,33,-347.12
1413,0.875,0.0,3,34,-297.36
1414,0.875,0.0,3,35,-63.06
1415,0.875,0.0,3,36,-160.4
1416,0.875,0.0,3,37,-338.06
1417,0.875,0.0,3,38,-208.4
1418,0.875,0.0,3,39,-129.91
1419,0.875,0.0,4,1,-237.02
1420,0.875,0.0,4,2,-205.63
1421,0.875,0.0,4,3,-201.34
1422,0.875,0.0,4,4,-222.35
1423,0.875,0.0,4,5,-307.36
1424,0.875,0.0,4,6,-269.99
1425,0.875,0.0,4,7,-176.75
1426,0.875,0.0,4,8,-337.87
1427,0.875,0.0,4,9,-235.03
1428,0.875,0.0,4,10,-31.31
1429,0.875,0.0,4,11,-209.16
1430,0.875,0.0,4,12,-270.55
1431,0.875,0.0,4,13,-331.4
1432,0.875,0.0,4,14,-256.01
1433,0.875,0.0,4,15,-350.87
1434,0.875,0.0,4,16,-345.29
1435,0.875,0.0,4,17,-315.08
1436,0.875,0.0,4,18,-253.48
1437,0.875,0.0,4,19,-427.45
1438,0.875,0.0,4,20,-171.15
1439,0.875,0.0,4,21,-212.22
1440,0.875,0.0,4,22,-288.17
1441,0.875,0.0,4,23,-356.36
1442,0.875,0.0,4,24,-114.12
1443,0.875,0.0,4,25,-298.51
1444,0.875,0.0,4,26,-257.35
1445,0.875,0.0,4,27,-246.57
1446,0.875,0.0,4,28,-374.86
1447,0.875,0.0,4,29,-337.78
1448,0.875,0.0,4,30,-305.49
1449,0.875,0.0,4,31,-192.83
1450,0.875,0.0,4,32,-314.36
1451,0.875,0.0,4,33,-225.58
1452,0.875,0.0,4,34,-92.55
1453,0.875,0.0,4,35,-181.32
1454,0.875,0.0,4,36,-315.61
1455,0.875,0.0,4,37,-299.64
1456,0.875,0.0,4,38,-106.62
1457,0.875,0.0,4,39,-105.64
1458,0.875,0.0,4,40,-295.8
1459,0.875,0.0,4,41,-281.76
1460,0.875,0.0,4,42,-222.97
1461,0.875,0.0,4,43,-280.88
1462,0.875,0.0,4,44,-61.38
1463,0.875,0.0,5,1,-183.21
1464,0.875,0.0,5,2,-228.84
1465,0.875,0.0,5,3,-183.93
1466,0.875,0.0,5,4,-98.17
1467,0.875,0.0,5,5,-177.05
1468,0.875,0.0,5,6,-151.24
1469,0.875,0.0,5,7,-241.48
1470,0.875,0.0,5,8,-389.07
1471,0.875,0.0,5,9,-310.72
1472,0.875,0.0,5,10,-397.31
1473,0.875,0.0,5,11,-231.09
1474,0.875,0.0,5,12,-187.87
1475,0.875,0.0,5,13,-298.03
1476,0.875,0.0,5,14,-181.3
1477,0.875,0.0,5,15,-370.99
1478,0.875,0.0,5,16,-233.43
1479,0.875,0.0,5,17,-234.67
1480,0.875,0.0,5,18,-233.2
1481,0.875,0.0,5,19,-369.13
1482,0.875,0.0,5,20,-172.7
1483,0.875,0.0,5,21,-232.96
1484,0.875,0.0,5,22,-410.68
1485,0.875,0.0,5,23,-353.41
1486,0.875,0.0,5,24,-318.42
1487,0.875,0.0,5,25,-203.33
1488,0.875,0.0,5,26,-146.87
1489,0.875,0.0,5,27,-229.71
1490,0.875,0.0,5,28,-102.22
1491,0.875,0.0,5,29,-324.94
1492,0.875,0.0,5,30,-460.47
1493,0.875,0.0,5,31,-282.25
1494,0.875,0.0,5,32,-250.61
1495,0.875,0.0,5,33,-382.54
1496,0.875,0.0,5,34,-211.6
1497,0.875,0.0,5,35,-111.51
1498,0.875,0.0,5,36,-175.04
1499,0.875,0.0,5,37,-343.09
1500,0.875,0.0,5,38,-47.47
1501,0.875,0.0,5,39,-207.7
1502,0.875,0.0,5,40,-258.95
1503,1.0,0.14,1,1,-336.67
1504,1.0,0.14,1,2,-436.9
1505,1.0,0.14,1,3,-365.9
1506,1.0,0.14,1,4,-190.1
1507,1.0,0.14,1,5,-265.32
1508,1.0,0.14,1,6,-223.89
1509,1.0,0.14,1,7,-359.87
1510,1.0,0.14,1,8,-129.16
1511,1.0,0.14,1,9,-265.22
1512,1.0,0.14,1,10,-146.91
1513,1.0,0.14,1,11,-190.24
1514,1.0,0.14,1,12,-358.01
1515,1.0,0.14,1,13,-127.42
1516,1.0,0.14,1,14,-318.11
1517,1.0,0.14,1,15,-205.02
1518,1.0,0.14,1,16,-255.23
1519,1.0,0.14,1,17,-374.64
1520,1.0,0.14,1,18,-345.2
1521,1.0,0.14,1,19,-510.08
1522,1.0,0.14,1,20,-195.44
1523,1.0,0.14,1,21,-444.37
1524,1.0,0.14,1,22,-217.51
1525,1.0,0.14,1,23,-175.91
1526,1.0,0.14,1,24,-232.44
1527,1.0,0.14,1,25,-542.05
1528,1.0,0.14,1,26,-211.76
1529,1.0,0.14,1,27,-211.5
1530,1.0,0.14,1,28,-205.25
1531,1.0,0.14,1,29,-507.3
1532,1.0,0.14,1,30,-385.42
1533,1.0,0.14,1,31,-95.08
1534,1.0,0.14,1,32,-260.31
1535,1.0,0.14,1,33,-308.47
1536,1.0,0.14,1,34,-346.66
1537,1.0,0.14,1,35,-274.46
1538,1.0,0.14,1,36,-368.05
1539,1.0,0.14,1,37,-315.05
1540,1.0,0.14,1,38,-383.35
1541,1.0,0.14,1,39,-383.82
1542,1.0,0.14,1,40,-386.1
1543,1.0,0.14,1,41,-229.22
1544,1.0,0.14,1,42,-323.37
1545,1.0,0.14,1,43,-280.77
1546,1.0,0.14,1,44,-233.06
1547,0.125,0.14,1,1,-185.44
1548,0.125,0.14,1,2,-159.28
1549,0.125,0.14,1,3,-213.77
1550,0.125,0.14,1,4,-152.0
1551,0.125,0.14,1,5,-357.82
1552,0.125,0.14,1,6,-255.76
1553,0.125,0.14,1,7,-191.77
1554,0.125,0.14,1,8,-135.75
1555,0.125,0.14,1,9,-207.66
1556,0.125,0.14,1,10,-243.98
1557,0.125,0.14,1,11,-299.46
1558,0.125,0.14,1,12,-28.62
1559,0.125,0.14,1,13,-69.21
1560,0.125,0.14,1,14,-178.33
1561,0.125,0.14,1,15,-150.52
1562,0.125,0.14,1,16,-295.17
1563,0.125,0.14,1,17,-110.75
1564,0.125,0.14,1,18,-159.03
1565,0.125,0.14,1,19,-333.45
1566,0.125,0.14,1,20,-187.24
1567,0.125,0.14,1,21,-189.32
1568,0.125,0.14,1,22,-281.4
1569,0.125,0.14,1,23,-158.28
1570,0.125,0.14,1,24,-139.63
1571,0.125,0.14,1,25,-50.49
1572,0.125,0.14,1,26,-321.99
1573,0.125,0.14,1,27,-310.1
1574,0.125,0.14,1,28,-91.8
1575,0.125,0.14,1,29,-120.08
1576,0.125,0.14,1,30,-212.0
1577,0.125,0.14,1,31,-58.05
1578,0.125,0.14,1,32,-274.3
1579,0.125,0.14,1,33,-123.35
1580,0.125,0.14,1,34,-134.9
1581,0.125,0.14,1,35,-221.92
1582,0.125,0.14,1,36,-220.26
1583,0.125,0.14,1,37,-280.87
1584,0.125,0.14,1,38,-183.3
1585,0.125,0.14,1,39,-79.72
1586,0.125,0.14,1,40,-118.32
1587,0.125,0.14,1,41,-101.53
1588,0.125,0.14,1,42,-201.54
1589,0.125,0.14,2,1,-244.1
1590,0.125,0.14,2,2,-208.23
1591,0.125,0.14,2,3,-242.18
1592,0.125,0.14,2,4,-254.75
1593,0.125,0.14,2,5,-202.14
1594,0.125,0.14,2,6,-363.42
1595,0.125,0.14,2,7,-210.67
1596,0.125,0.14,2,8,-190.27
1597,0.125,0.14,2,9,-171.0
1598,0.125,0.14,2,10,-226.79
1599,0.125,0.14,2,11,-276.19
1600,0.125,0.14,2,12,-240.6
1601,0.125,0.14,2,13,-102.35
1602,0.125,0.14,2,14,25.6
1603,0.125,0.14,2,15,-294.76
1604,0.125,0.14,2,16,-183.18
1605,0.125,0.14,2,17,-91.87
1606,0.125,0.14,2,18,-160.96
1607,0.125,0.14,2,19,-197.46
1608,0.125,0.14,2,20,-201.87
1609,0.125,0.14,2,21,-317.25
1610,0.125,0.14,2,22,-193.09
1611,0.125,0.14,2,23,-187.08
1612,0.125,0.14,2,24,-262.04
1613,0.125,0.14,2,25,-117.19
1614,0.125,0.14,2,26,-387.98
1615,0.125,0.14,2,27,-203.63
1616,0.125,0.14,2,28,-81.93
1617,0.125,0.14,2,29,-174.04
1618,0.125,0.14,2,30,-138.72
1619,0.125,0.14,2,31,-257.87
1620,0.125,0.14,2,32,-130.5
1621,0.125,0.14,2,33,-217.76
1622,0.125,0.14,2,34,-294.16
1623,0.125,0.14,2,35,-253.35
1624,0.125,0.14,2,36,-232.91
1625,0.125,0.14,2,37,-140.7
1626,0.125,0.14,2,38,-216.28
1627,0.125,0.14,2,39,-142.78
1628,0.125,0.14,2,40,-265.33
1629,0.125,0.14,2,41,-193.46
1630,0.125,0.14,2,42,-40.58
1631,0.125,0.14,3,1,-163.39
1632,0.125,0.14,3,2,-170.19
1633,0.125,0.14,3,3,-134.79
1634,0.125,0.14,3,4,-259.74
1635,0.125,0.14,3,5,-200.09
1636,0.125,0.14,3,6,-156.64
1637,0.125,0.14,3,7,-194.49
1638,0.125,0.14,3,8,-129.39
1639,0.125,0.14,3,9,-359.16
1640,0.125,0.14,3,10,-115.77
1641,0.125,0.14,3,11,-214.43
1642,0.125,0.14,3,12,-322.05
1643,0.125,0.14,3,13,-170.77
1644,0.125,0.14,3,14,-309.49
1645,0.125,0.14,3,15,-284.59
1646,0.125,0.14,3,16,-242.0
1647,0.125,0.14,3,17,-390.84
1648,0.125,0.14,3,18,-153.01
1649,0.125,0.14,3,19,-299.13
1650,0.125,0.14,3,20,-195.99
1651,0.125,0.14,3,21,-187.88
1652,0.125,0.14,3,22,-308.17
1653,0.125,0.14,3,23,-378.36
1654,0.125,0.14,3,24,-275.95
1655,0.125,0.14,3,25,-253.49
1656,0.125,0.14,3,26,-213.99
1657,0.125,0.14,3,27,-91.29
1658,0.125,0.14,3,28,-188.61
1659,0.125,0.14,3,29,-267.46
1660,0.125,0.14,3,30,-288.6
1661,0.125,0.14,3,31,-137.58
1662,0.125,0.14,3,32,-317.32
1663,0.125,0.14,3,33,-260.51
1664,0.125,0.14,3,34,-256.6
1665,0.125,0.14,3,35,-248.73
1666,0.125,0.14,3,36,-45.07
1667,0.125,0.14,3,37,-252.78
1668,0.125,0.14,3,38,-165.91
1669,0.125,0.14,3,39,-189.59
1670,0.125,0.14,3,40,-84.29
1671,0.125,0.14,3,41,-207.08
1672,0.125,0.14,3,42,-104.92
1673,0.125,0.14,3,43,-118.03
1674,0.125,0.14,4,1,-498.14
1675,0.125,0.14,4,2,-261.04
1676,0.125,0.14,4,3,-132.55
1677,0.125,0.14,4,4,-260.58
1678,0.125,0.14,4,5,-138.61
1679,0.125,0.14,4,6,42.64
1680,0.125,0.14,4,7,-290.74
1681,0.125,0.14,4,8,-102.01
1682,0.125,0.14,4,9,-223.74
1683,0.125,0.14,4,10,-287.17
1684,0.125,0.14,4,11,-256.65
1685,0.125,0.14,4,12,-325.59
1686,0.125,0.14,4,13,-237.8
1687,0.125,0.14,4,14,-268.77
1688,0.125,0.14,4,15,-196.3
1689,0.125,0.14,4,16,-28.47
1690,0.125,0.14,4,17,-78.49
1691,0.125,0.14,4,18,-99.5
1692,0.125,0.14,4,19,-152.77
1693,0.125,0.14,4,20,-104.46
1694,0.125,0.14,4,21,-80.03
1695,0.125,0.14,4,22,-116.24
1696,0.125,0.14,4,23,-246.73
1697,0.125,0.14,4,24,-29.25
1698,0.125,0.14,4,25,-187.15
1699,0.125,0.14,4,26,-136.88
1700,0.125,0.14,4,27,-75.16
